user_id,Travel_Style,Region,Country,Member_Since
1602, Keluarga,Melbourne, Australia,Nov 2015
1603, Pasangan,Cape Town Central, Afrika Selatan,Agu 2012
1604, Teman,Jakarta, Indonesia,Sep 2015
1605, Pasangan,Bali, Indonesia,Nov 2013
1606, Pasangan,Singapura, Singapura,Mar 2009
1607, Teman,Kota Ho Chi Minh, Vietnam,Apr 2017
1608, Sendiri,Dubai, Uni Emirat Arab,Des 2015
1609, Keluarga,Hong Kong, Cina,Mei 2010
1610, Teman,Nusa Dua, Indonesia,Apr 2017
1611, Sendiri,Charlotte, North Carolina,Jul 2008
1612, Keluarga,Gold Coast, Australia,Mei 2014
1613, Teman,Sydney, Australia,Okt 2012
1614, Pasangan,Pontefract, Inggris Raya,Mar 2012
1615, Teman,Wina, Austria,Apr 2017
1616, Pasangan,Melbourne, Australia,Jun 2016
1617, Teman,Bangkok, Thailand,Mei 2013
1618, Pasangan,Melbourne, Australia,Jul 2013
1619, Pasangan,Kairo, Mesir,Jan 2017
1620, Teman,Atlanta, Georgia,Apr 2017
1621, Pasangan,Gurgaon, India,Agu 2012
1622, Sendiri,Hobart, Australia,Okt 2016
1623, Pasangan,Mexico City, Meksiko,Des 2007
1624, Pasangan,Singapura, Singapura,Sep 2015
1625, Teman,Vienna, Virginia,Apr 2015
1626, Keluarga,Beirut, Lebanon,Apr 2017
1627, Keluarga,Hong Kong, Cina,Mei 2008
1628, Pasangan,London, Inggris Raya,Jan 2004
1629, Pasangan,Melbourne, Australia,Okt 2007
1630, Teman,Tonsberg, Norwegia,Sep 2011
1631, Bisnis,Colorado City, Colorado,Jan 2009
1632, Pasangan,Adelaide, Australia,Jun 2012
1633, Pasangan,London, Inggris Raya,Sep 2012
1634, Teman,Wollongong, Australia,Jun 2014
1635, Keluarga,Melbourne, Australia,Des 2008
1636, Pasangan,Melbourne, Australia,Apr 2017
1637, Pasangan,Melbourne, Australia,Mei 2010
1638, Pasangan,Kairo, Mesir,Apr 2016
1639, Keluarga,Geelong, Australia,Jul 2010
1640, Keluarga,London, Inggris Raya,Jul 2015
1641, Pasangan,London, Inggris Raya,Apr 2015
1642, Pasangan,Canberra, Australia,Mar 2012
1643, Pasangan,Hong Kong, Cina,Feb 2009
1644, Keluarga,Nullagine, Australia,Mar 2015
1645, Pasangan,Bangalore, India,Jan 2017
1646, Keluarga,Singapura, Singapura,Okt 2013
1647, Pasangan,Madrid, Spanyol,Mei 2012
1648, Sendiri,Sonoma County, California,Jul 2009
1649, Pasangan,Brisbane, Australia,Agu 2011
1650, Sendiri,Lausanne, Swiss,Jul 2010
1651, Keluarga,Buffalo, New York,Nov 2011
1652, Keluarga,Surabaya, Indonesia,Okt 2008
1653, Teman,Cairns, Australia,Apr 2017
1654, Teman,Singapura, Singapura,Nov 2016
1655, Pasangan,Southampton, Inggris Raya,Jul 2014
1656, Teman,Pulau Jeju, Korea Selatan,Jun 2016
1657, Teman,Devonport, Australia,Jul 2008
1658, Pasangan,Melbourne, Australia,Des 2010
1659, Pasangan,Ochtrup, Jerman,Nov 2012
1660, Pasangan,Dehradun, India,Agu 2010
1661, Teman,Amman, Yordania,Mar 2010
1662, Pasangan,Sydney, Australia,Jan 2017
1663, Sendiri,Dunedin, Selandia Baru,Jun 2016
1664, Teman,Regina, Kanada,Nov 2011
1665, Pasangan,Alvechurch, Inggris Raya,Mar 2010
1666, Pasangan,Lac La Biche, Kanada,Des 2013
1667, Keluarga,Perth, Australia,Agu 2009
1668, Teman,Kolombo, Sri Lanka,Mei 2013
1669, Pasangan,Bangkok, Thailand,Apr 2011
1670, Keluarga,Devonport, Selandia Baru,Mei 2003
1671, Keluarga,Bangkok, Thailand,Jul 2016
1672, Sendiri,Montreal, Kanada,Mar 2015
1673, Teman,Turku, Finlandia,Jan 2017
1674, Pasangan,Lansdowne, Virginia,Apr 2012
1675, Pasangan,Nashville, Tennessee,Feb 2012
1676, Keluarga,Shanghai, Cina,Feb 2016
1677, Sendiri,Phnom Penh, Kamboja,Mar 2017
1678, Pasangan,Mumbai (Bombay), India,Feb 2017
1679, Pasangan,San Francisco, California,Jun 2016
1680, Keluarga,Kuala Lumpur, Malaysia,Des 2007
1681, Keluarga,Burlingame, California,Agu 2009
1682, Pasangan,New Delhi, India,Agu 2013
1683, Pasangan,Leipzig, Jerman,Feb 2017
1684, Sendiri,Napier, Selandia Baru,Sep 2014
1685, Teman,Huntsville, Kanada,Des 2014
1686, Teman,Dubai, Uni Emirat Arab,Jan 2017
1687, Teman,Singapura, Singapura,Des 2012
1688, Pasangan,Bangalore, India,Jul 2012
1689, Pasangan,Perth, Australia,Agu 2015
1690, Pasangan,Leeds, Inggris Raya,Agu 2007
1691, Pasangan,Dakar, Senegal,Apr 2005
1692, Pasangan,Tallinn, Estonia,Des 2009
1693, Teman,Akureyri, Islandia,Jun 2008
1694, Pasangan,Pitt Meadows, Kanada,Jan 2012
1695, Teman,Bundaberg, Australia,Sep 2013
1696, Pasangan,San Francisco, California,Mar 2015
1697, Pasangan,Staten Island, New York,Sep 2016
1698, Pasangan,Northampton, Inggris Raya,Apr 2016
1699, Keluarga,Hong Kong, Cina,Sep 2007
1700, Pasangan,Kewarra Beach, Australia,Jun 2011
1701, Sendiri,Miami, Florida,Mar 2017
1702, Teman,Muscat, Oman,Feb 2012
1703, Keluarga,Sunbury, Australia,Agu 2002
1704, Pasangan,Homer, Alaska,Agu 2016
1705, Keluarga,San Jose, California,Sep 2008
1706, Keluarga,Paris, Prancis,Feb 2014
1707, Teman,El Dorado Hills, California,Okt 2014
1708, Keluarga,Luxborough, Inggris Raya,Jul 2015
1709, Pasangan,Maastricht, Belanda,Sep 2014
1710, Pasangan,London, Inggris Raya,Mei 2016
1711, Keluarga,Singapura, Singapura,Okt 2007
1712, Pasangan,Saint Louis, Missouri,Feb 2016
1713, Teman,New York City, New York,Jan 2017
1714, Teman,Tulsa, Oklahoma,Jun 2014
1715, Keluarga,Melbourne, Australia,Apr 2015
1716, Pasangan,Shenzhen, Cina,Nov 2011
1717, Sendiri,Singapura, Singapura,Nov 2016
1718, Pasangan,Bad Neuenahr-Ahrweiler, Jerman,Agu 2008
1719, Teman,Kuala Lumpur, Malaysia,Agu 2008
1720, Teman,Selangor, Malaysia,Nov 2015
1721, Keluarga,Singapura, Singapura,Des 2009
1722, Pasangan,Chesterfield, Virginia,Sep 2004
1723, Pasangan,Mumbai (Bombay), India,Des 2014
1724, Pasangan,Kandy, Sri Lanka,Des 2012
1725, Pasangan,Dapto, Australia,Sep 2013
1726, Pasangan,Washington DC, District of Columbia,Jun 2016
1727, Pasangan,Inggris, Inggris Raya,Jul 2012
1728, Pasangan,Southern Mexico, Meksiko,Mar 2017
1729, Pasangan,London, Inggris Raya,Feb 2011
1730, Teman,Cannes, Prancis,Feb 2011
1731, Teman,Singapura, Singapura,Jun 2011
1732, Teman,Bristol, Inggris Raya,Mei 2013
1733, Pasangan,Vancouver, Kanada,Apr 2015
1734, Teman,Perth, Australia,Mar 2016
1735, Pasangan,Bend, Oregon,Jan 2010
1736, Pasangan,Singapura, Singapura,Mei 2011
1737, Pasangan,Port Moresby," National Capital, Papua New Guinea",Nov 2012
1738, Teman,Ballina, Australia,Okt 2014
1739, Pasangan,Dallas, Texas,Jul 2014
1740, Pasangan,Singapura, Singapura,Des 2011
1741, Teman,Sanctuary Point, Australia,Mar 2017
1742, Pasangan,New York City, New York,Okt 2007
1743, Teman,Galway, Irlandia,Agu 2016
1744, Keluarga,Wodonga, Australia,Apr 2010
1745, Teman,Chicago, Illinois,Mar 2016
1746, Teman,Clarence Town, Australia,Mar 2012
1747, Teman,Southampton, Inggris Raya,Apr 2016
1748, Pasangan,San Francisco, California,Mar 2017
1749, Pasangan,Christchurch, Selandia Baru,Okt 2016
1750, Keluarga,Singapura, Singapura,Agu 2012
1751, Pasangan,Singapura, Singapura,Des 2011
1752, Sendiri,Dungiven, Inggris Raya,Nov 2016
1753, Keluarga,Singapura, Singapura,Des 2015
1754, Pasangan,Romsey, Australia,Agu 2009
1755, Sendiri,Singapura, Singapura,Jan 2016
1756, Pasangan,Istanbul, Turki,Sep 2013
1757, Pasangan,Australind, Australia,Nov 2015
1758, Keluarga,Paris, Prancis,Mar 2012
1759, Teman,Johannesburg, Afrika Selatan,Jan 2012
1760, Sendiri,Thiruvananthapuram (Trivandrum), India,Feb 2015
1761, Keluarga,Zhuhai, Cina,Mar 2017
1762, Sendiri,Wuppertal, Jerman,Jul 2012
1763, Teman,Kuala Lumpur, Malaysia,Feb 2017
1764, Pasangan,Bournemouth, Inggris Raya,Nov 2009
1765, Teman,Jakarta, Indonesia,Nov 2013
1766, Pasangan,Pulau Penang, Malaysia,Apr 2010
1767, Pasangan,Tacoma, Washington,Mar 2016
1768, Teman,Johor Bahru, Malaysia,Agu 2015
1769, Teman,Minneapolis, Minnesota,Mar 2007
1770, Pasangan,Los Angeles, California,Mei 2014
1771, Teman,Velp, Belanda,Mar 2017
1772, Pasangan,Gorey, Irlandia,Des 2013
1773, Pasangan,Townsville, Australia,Agu 2011
1774, Pasangan,Friedrichshafen, Jerman,Jul 2015
1775, Pasangan,Dombasle-sur-Meurthe, Prancis,Mar 2013
1776, Pasangan,Hua Hin, Thailand,Jul 2015
1777, Teman,Singapura, Singapura,Jun 2013
1778, Pasangan,Krabi, Thailand,Jan 2013
1779, Pasangan,Oosterzele, Belgia,Okt 2009
1780, Pasangan,Kuala Lumpur, Malaysia,Sep 2009
1781, Keluarga,Doha, Qatar,Des 2014
1782, Keluarga,Trento, Italia,Jul 2010
1783, Keluarga,Island of Malta, Malta,Okt 2008
1784, Pasangan,Singapura, Singapura,Okt 2007
1785, Pasangan,Kawasan Ibu Kota Nasional, Filipina,Jun 2007
1786, Pasangan,Philadelphia, New York,Apr 2009
1787, Teman,Newcastle-upon-Tyne, United Kingdom,Okt 2011
1788, Teman,Ubud, Indonesia,Des 2015
1789, Teman,Seoul, Korea Selatan,Mei 2009
1790, Pasangan,Ubud, Indonesia,Agu 2015
1791, Pasangan,Perth, Australia,Feb 2016
1792, Sendiri,Brisbane, Australia,Okt 2014
1793, Pasangan,Austin, Texas,Jan 2010
1794, Pasangan,Varna," Varna, Bulgaria",Des 2014
1795, Teman,South Tangerang, Indonesia,Sep 2016
1796, Pasangan,Toronto, Kanada,Mar 2017
1797, Keluarga,Adelaide, Australia,Jun 2015
1798, Pasangan,Surfers Paradise, Australia,Apr 2015
1799, Pasangan,Sepang, Malaysia,Okt 2010
1800, Pasangan,Kairo, Mesir,Mar 2015
1801, Keluarga,Hua Hin, Thailand,Jan 2013
1802, Pasangan,Playa Venao, Panama,Sep 2013
1803, Keluarga,Bangalore, India,Apr 2015
1804, Sendiri,Singapura, Singapura,Agu 2013
1805, Pasangan,Dubai, Uni Emirat Arab,Okt 2015
1806, Pasangan,Perth, Australia,Apr 2012
1807, Pasangan,New Plymouth, Ohio,Mar 2017
1808, Teman,Labrador, Australia,Jul 2012
1809, Pasangan,New Delhi, India,Mar 2016
1810, Pasangan,Berlin, Jerman,Jul 2010
1811, Pasangan,Birmingham, Inggris Raya,Feb 2015
1812, Keluarga,Harrison, Australia,Agu 2009
1813, Pasangan,Kuching, Malaysia,Sep 2016
1814, Keluarga,Newcastle, Australia,Okt 2007
1815, Pasangan,Melbourne, Australia,Sep 2016
1816, Pasangan,London, Inggris Raya,Apr 2016
1817, Pasangan,Copenhagen, Denmark,Mar 2017
1818, Teman,Vancouver, Kanada,Des 2014
1819, Teman,Ibiza, Spanyol,Sep 2010
1820, Pasangan,Melbourne, Australia,Jul 2010
1821, Teman,Mumbai (Bombay), India,Jan 2014
1822, Keluarga,Munich, Jerman,Jun 2008
1823, Pasangan,Northampton, Inggris Raya,Jul 2016
1824, Keluarga,Tumby Bay, Australia,Mar 2013
1825, Teman,Auckland Tengah, Selandia Baru,Feb 2016
1826, Keluarga,Surabaya, Indonesia,Feb 2009
1827, Teman,Edinburgh, Inggris Raya,Okt 2015
1828, Teman,Adelaide," South Australia, Australia",Sep 2013
1829, Pasangan,Ubud, Indonesia,Agu 2012
1830, Teman,Tartu, Estonia,Mei 2012
1831, Pasangan,Chiang Mai, Thailand,Jan 2014
1832, Keluarga,Mission Viejo, California,Mei 2012
1833, Pasangan,Mumbai (Bombay), India,Mar 2014
1834, Keluarga,San Francisco, California,Jun 2006
1835, Teman,Vancouver, Washington,Feb 2017
1836, Teman,Canberra, Australia,Apr 2012
1837, Pasangan,London, Inggris Raya,Sep 2012
1838, Teman,Fort Worth, Texas,Des 2016
1839, Pasangan,Mississauga, Kanada,Okt 2011
1840, Pasangan,Brisbane, Australia,Jan 2017
1841, Teman,Brisbane, Australia,Jun 2014
1842, Pasangan,Surrey, Inggris Raya,Apr 2015
1843, Pasangan,Kolkata District, India,Apr 2014
1844, Pasangan,Litomerice, Republik Ceko,Feb 2012
1845, Keluarga,Perth, Australia,Jul 2015
1846, Keluarga,Singapura, Singapura,Apr 2008
1847, Teman,Joondalup, Australia,Jan 2015
1848, Teman,Sydney, Australia,Feb 2013
1849, Pasangan,Los Altos, California,Apr 2014
1850, Pasangan,Manchester, Inggris Raya,Jun 2010
1851, Pasangan,Sherwood Park, Kanada,Feb 2011
1852, Pasangan,Hvar, Kroasia,Feb 2017
1853, Pasangan,San Diego, California,Okt 2014
1854, Pasangan,Jakarta, Indonesia,Mei 2016
1855, Teman,Amsterdam, Belanda,Mar 2012
1856, Pasangan,Vancouver, British Columbia,Okt 2016
1857, Keluarga,Aarhus, Denmark,Agu 2012
1858, Pasangan,Copenhagen, Denmark,Jan 2014
1859, Teman,Ubud, Indonesia,Feb 2016
1860, Pasangan,Golden Beach, Australia,Feb 2016
1861, Teman,Ashford, Inggris Raya,Feb 2017
1862, Pasangan,Singapura, Singapura,Sep 2016
1863, Keluarga,Kota Ho Chi Minh, Vietnam,Mei 2016
1864, Pasangan,San Francisco, California,Jan 2017
1865, Teman,London, Inggris Raya,Mei 2008
1866, Teman,Kuala Lumpur, Malaysia,Jan 2017
1867, Teman,Santiago, Chili,Feb 2008
1868, Pasangan,Mumbai (Bombay), India,Jan 2014
1869, Pasangan,Warialda, Australia,Feb 2017
1870, Pasangan,London, Inggris Raya,Agu 2014
1871, Keluarga,Paris, Prancis,Feb 2017
1872, Keluarga,Mumbai," Maharashtra, India",Nov 2012
1873, Teman,Kastrup, Denmark,Feb 2017
1874, Pasangan,Dorchester, Inggris Raya,Okt 2016
1875, Keluarga,Worcester, Inggris Raya,Des 2006
1876, Pasangan,Ruse, Bulgaria,Des 2014
1877, Pasangan,Cranbury, New Jersey,Mei 2015
1878, Pasangan,Singapura, Singapura,Jan 2011
1879, Pasangan,Beijing, Cina,Nov 2016
1880, Pasangan,Canberra, Australia,Des 2009
1881, Keluarga,Bandung, Indonesia,Agu 2013
1882, Keluarga,Vancouver, Kanada,Feb 2017
1883, Sendiri,Singapura, Singapura,Sep 2008
1884, Teman,Calgary, Kanada,Feb 2016
1885, Pasangan,Mumbai (Bombay), India,Jan 2017
1886, Teman,Brooklyn, New York,Jun 2012
1887, Teman,Benoa, Indonesia,Des 2016
1888, Sendiri,Vancouver, Kanada,Jun 2012
1889, Pasangan,Sydney, Australia,Nov 2012
1890, Pasangan,Adelaide, Australia,Nov 2015
1891, Teman,Kota Quebec, Kanada,Des 2007
1892, Keluarga,Amman, Jordan,Sep 2013
1893, Sendiri,Carolina, Puerto Rico,Nov 2007
1894, Teman,Busan, Korea Selatan,Mar 2014
1895, Teman,Novi Sad, Serbia,Des 2015
1896, Pasangan,Banqiao, Xinbei,Feb 2017
1897, Pasangan,Perth, Australia,Des 2014
1898, Pasangan,Strasbourg, Prancis,Des 2014
1899, Pasangan,Sydney, Australia,Feb 2017
1900, Sendiri,Oceanside, California,Apr 2012
1901, Pasangan,Kuala Lumpur, Malaysia,Okt 2014
1902, Pasangan,Singapore," null, Singapore",Feb 2013
1903, Keluarga,Cobourg, Kanada,Agu 2012
1904, Pasangan,Jersey, Inggris Raya,Feb 2014
1905, Pasangan,Bamburgh, Inggris Raya,Sep 2016
1906, Pasangan,Surabaya, Indonesia,Jul 2016
1907, Sendiri,Ubud, Indonesia,Feb 2017
1908, Keluarga,Nazare, Portugal,Okt 2016
1909, Keluarga,Dubai, Uni Emirat Arab,Sep 2014
1910, Keluarga,Nantun, Taichung,Nov 2012
1911, Teman,Dover, Inggris Raya,Agu 2012
1912, Teman,Amman, Yordania,Okt 2014
1913, Keluarga,Townsville, Australia,Mar 2008
1914, Pasangan,Melbourne, Australia,Mei 2014
1915, Pasangan,Tenafly, New Jersey,Mei 2009
1916, Pasangan,Sydney, Australia,Feb 2016
1917, Pasangan,London, Inggris Raya,Apr 2010
1918, Pasangan,Seminyak, Indonesia,Jul 2014
1919, Sendiri,New York City, New York,Agu 2013
1920, Sendiri,New Buffalo, Michigan,Mar 2010
1921, Pasangan,Slovenska Lupca, Slovakia,Mei 2008
1922, Sendiri,Bali, Indonesia,Feb 2017
1923, Keluarga,Melbourne, Australia,Okt 2016
1924, Teman,Wilayah Ibu Kota Australia, Australia,Jan 2008
1925, Pasangan,Adelaide, Australia,Jul 2011
1926, Teman,Hong Kong, Cina,Jul 2016
1927, Keluarga,Dubai, Uni Emirat Arab,Agu 2008
1928, Pasangan,Penang, Malaysia,Apr 2015
1929, Teman,Ludlow, Inggris Raya,Sep 2012
1930, Bisnis,Jakarta, Indonesia,Mar 2011
1931, Pasangan,Munich, Jerman,Okt 2013
1932, Pasangan,Simi Valley," California, USA",Mei 2011
1933, Teman,Sydney, Australia,Des 2016
1934, Pasangan,Brussels, Belgia,Jun 2010
1935, Pasangan,Townsville, Australia,Mei 2012
1936, Keluarga,Oslo, Norwegia,Jul 2008
1937, Keluarga,Melbourne, Australia,Jan 2010
1938, Sendiri,Melbourne, Australia,Mei 2008
1939, Sendiri,Pulau Penang, Malaysia,Jan 2017
1940, Pasangan,Yokohama, Jepang,Apr 2016
1941, Keluarga,Henderson, Selandia Baru,Jul 2008
1942, Keluarga,Galle, Sri Lanka,Sep 2008
1943, Keluarga,Melbourne, Australia,Jun 2012
1944, Pasangan,Mira Bhayandar, India,Sep 2014
1945, Keluarga,Pantai Lovina, Indonesia,Okt 2012
1946, Sendiri,Romanshorn, Swiss,Apr 2010
1947, Keluarga,Copenhagen, Denmark,Jan 2017
1948, Pasangan,Melbourne, Australia,Mei 2013
1949, Pasangan,Ottawa, Kanada,Agu 2015
1950, Teman,Las Vegas, Nevada,Agu 2013
1951, Pasangan,London, Inggris Raya,Des 2013
1952, Teman,Dubai, Uni Emirat Arab,Jan 2017
1953, Pasangan,Hobart," Tasmania, Australia",Apr 2013
1954, Keluarga,Newcastle, Australia,Apr 2015
1955, Teman,Guangzhou, Cina,Feb 2016
1956, Teman,Guam, Kepulauan Mariana,Jul 2015
1957, Keluarga,Virginia Beach, Virginia,Jul 2016
1958, Pasangan,Bangalore, India,Mar 2015
1959, Teman,Chur, Swiss,Nov 2016
1960, Keluarga,Chennai (Madras), India,Mei 2012
1961, Teman,Victoria, Kanada,Jan 2013
1962, Teman,London, Inggris Raya,Jun 2009
1963, Sendiri,Kuwait City, Kuwait,Jul 2012
1964, Keluarga,Singapura, Singapura,Jan 2010
1965, Bisnis,Vancouver, Kanada,Jan 2014
1966, Sendiri,New York City, New York,Apr 2016
1967, Pasangan,Canberra, Australia,Jan 2014
1968, Pasangan,Victoria, Kanada,Jan 2017
1969, Sendiri,Perth, Australia,Okt 2007
1970, Sendiri,Bundanoon, Australia,Jul 2009
1971, Sendiri,Shanghai, Cina,Jan 2012
1972, Bisnis,Kota Quezon, Filipina,Jul 2009
1973, Keluarga,Toronto," Ontario, Canada",Des 2014
1974, Pasangan,London, Inggris Raya,Feb 2014
1975, Pasangan,Sydney, Australia,Okt 2012
1976, Teman,Jakarta, Indonesia,Jan 2017
1977, Teman,Ende, Indonesia,Jan 2017
1978, Pasangan,Melbourne, Australia,Sep 2012
1979, Pasangan,Perth, Australia,Feb 2016
1980, Teman,Denpasar, Indonesia,Mar 2015
1981, Teman,Stockholm, Swedia,Jul 2012
1982, Pasangan,Huntington Beach, California,Mei 2011
1983, Pasangan,Hertford, Inggris Raya,Agu 2010
1984, Pasangan,Dalyellup, Australia,Nov 2012
1985, Sendiri,Munich, Jerman,Des 2008
1986, Pasangan,Ubud, Indonesia,Jul 2012
1987, Teman,Kiyosu, Jepang,Agu 2015
1988, Teman,Amsterdam, Belanda,Apr 2012
1989, Pasangan,Melbourne, Australia,Agu 2016
1990, Pasangan,Shah Alam, Malaysia,Des 2014
1991, Pasangan,Phnom Penh, Kamboja,Mar 2010
1992, Keluarga,New York City, New York,Agu 2007
1993, Pasangan,Birmingham, Inggris Raya,Jan 2017
1994, Pasangan,Manchester, Inggris Raya,Mei 2009
1995, Keluarga,Hong Kong, Cina,Des 2014
1996, Pasangan,Chulmleigh, Inggris Raya,Des 2013
1997, Pasangan,London, Inggris Raya,Mei 2016
1998, Teman,New York City, New York,Jun 2010
1999, Pasangan,Kolkata (Kalkuta), India,Mei 2016
2000, Keluarga,Singapura, Singapura,Jan 2017
2001, Pasangan,Dubai, Uni Emirat Arab,Nov 2009
2002, Keluarga,Denver, Colorado,Jul 2012
2003, Keluarga,Jakarta, Indonesia,Jan 2017
2004, Keluarga,Vancouver, Kanada,Jan 2015
2005, Keluarga,Brisbane, Australia,Mei 2016
2006, Keluarga,Tokyo, Jepang,Okt 2008
2007, Pasangan,Sydney, Australia,Nov 2008
2008, Keluarga,Surabaya, Indonesia,Des 2016
2009, Teman,Glasgow, Inggris Raya,Apr 2013
2010, Pasangan,Hong Kong, Cina,Mei 2016
2011, Pasangan,Jakarta, Indonesia,Jun 2012
2012, Pasangan,Copenhagen, Denmark,Jan 2013
2013, Keluarga,Auckland, Selandia Baru,Jan 2017
2014, Pasangan,Halifax, Kanada,Jul 2005
2015, Sendiri,London, Inggris Raya,Apr 2011
2016, Sendiri,Encinitas, California,Nov 2010
2017, Pasangan,Campbelltown, Australia,Agu 2014
2018, Pasangan,London, Inggris Raya,Agu 2006
2019, Keluarga,Nicosia, Siprus,Sep 2013
2020, Pasangan,Rolla, Missouri,Okt 2006
2021, Pasangan,Warsawa, Polandia,Agu 2013
2022, Pasangan,Bochum, Jerman,Jan 2017
2023, Teman,Millbrae, California,Jun 2015
2024, Pasangan,Pretoria, Afrika Selatan,Okt 2012
2025, Teman,Jakarta, Indonesia,Jul 2016
2026, Pasangan,Sydney, Australia,Jan 2017
2027, Keluarga,Pattaya, Thailand,Jul 2006
2028, Teman,Kerobokan, Indonesia,Agu 2013
2029, Pasangan,Bangkok, Thailand,Apr 2012
2030, Keluarga,Holloways Beach, Australia,Jan 2012
2031, Keluarga,Manila, Filipina,Apr 2010
2032, Pasangan,Adelaide, Australia,Jul 2012
2033, Teman,Sale, Inggris Raya,Agu 2007
2034, Teman,Secret Harbour, Australia,Jul 2013
2035, Keluarga,Sydney, Australia,Jun 2014
2036, Teman,Granada," Andalucia, Spain",Mar 2013
2037, Keluarga,Jakarta, Indonesia,Sep 2009
2038, Pasangan,Sydney, Australia,Agu 2013
2039, Sendiri,Kota Ho Chi Minh, Vietnam,Jul 2007
2040, Teman,Brooklyn, New York,Jul 2012
2041, Keluarga,Zug, Swiss,Mei 2012
2042, Teman,Dubai, Uni Emirat Arab,Agu 2016
2043, Keluarga,Melbourne, Australia,Jan 2013
2044, Pasangan,Salmiya, Kuwait,Des 2014
2045, Sendiri,Aarhus, Denmark,Okt 2013
2046, Pasangan,Kerobokan, Indonesia,Des 2012
2047, Sendiri,Durban, Afrika Selatan,Sep 2012
2048, Pasangan,Los Angeles," California, United States",Mar 2012
2049, Sendiri,Melbourne, Australia,Mar 2016
2050, Keluarga,Perth, Australia,Sep 2009
2051, Keluarga,Akumal, Meksiko,Apr 2012
2052, Keluarga,Roma, Italia,Sep 2016
2053, Keluarga,Abu Dhabi, Uni Emirat Arab,Mei 2010
2054, Teman,Beijing, Cina,Mei 2016
2055, Pasangan,Sydney, Australia,Sep 2009
2056, Pasangan,Hillsboro, Oregon,Agu 2012
2057, Pasangan,Singapura, Singapura,Jun 2009
2058, Pasangan,Yokohama-machi, Jepang,Nov 2012
2059, Pasangan,Dubai, Uni Emirat Arab,Des 2016
2060, Teman,Melbourne, Australia,Sep 2012
2061, Keluarga,Msasani, Tanzania,Jul 2015
2062, Keluarga,Caloundra, Australia,Jun 2009
2063, Keluarga,Sydney, Australia,Jan 2011
2064, Keluarga,Brisbane, Australia,Des 2012
2065, Keluarga,Melbourne, Australia,Okt 2011
2066, Keluarga,London, Inggris Raya,Sep 2012
2067, Pasangan,Barcelona, Spanyol,Mei 2008
2068, Pasangan,Newcastle, Australia,Agu 2008
2069, Teman,Zug, Swiss,Nov 2016
2070, Pasangan,Bangalore, India,Okt 2013
2071, Pasangan,Dallas, Texas,Jan 2015
2072, Teman,Treviso, Italia,Mei 2014
2073, Bisnis,Toronto, Kanada,Apr 2009
2074, Keluarga,Singapura, Singapura,Mei 2012
2075, Teman,Kuala Lumpur, Malaysia,Agu 2013
2076, Keluarga,Jakarta, Indonesia,Agu 2006
2077, Teman,Colchester, Inggris Raya,Jan 2016
2078, Sendiri,København, Danmark,Nov 2007
2079, Pasangan,Amsterdam, Belanda,Agu 2012
2080, Pasangan,Enschede, Belanda,Sep 2015
2081, Pasangan,Amsterdam, Belanda,Jul 2016
2082, Teman,Sturovo, Slovakia,Nov 2011
2083, Teman,Santa Rosa, California,Jul 2012
2084, Pasangan,Middle Village, New York,Okt 2015
2085, Keluarga,Cairns, Australia,Sep 2010
2086, Teman,Melbourne, Australia,Des 2013
2087, Keluarga,Chennai (Madras), India,Sep 2012
2088, Pasangan,Delta," British Columbia, Canada",Okt 2014
2089, Sendiri,Mumbai (Bombay), India,Nov 2009
2090, Teman,Singapura, Singapura,Des 2016
2091, Pasangan,Denpasar, Indonesia,Sep 2013
2092, Pasangan,Warsawa, Polandia,Sep 2010
2093, Teman,Adelaide, Australia,Des 2014
2094, Pasangan,Darwin, Australia,Mar 2010
2095, Pasangan,Adelaide, Australia,Jul 2012
2096, Sendiri,Bangkok, Thailand,Nov 2014
2097, Pasangan,Singapura, Singapura,Nov 2013
2098, Pasangan,Melbourne, Australia,Agu 2012
2099, Sendiri,Charleston, SC,Mar 2010
2100, Pasangan,Singapura, Singapura,Apr 2010
2101, Pasangan,Adelaide, Australia,Jan 2016
2102, Sendiri,Barcelona, Spanyol,Feb 2015
2103, Pasangan,Singapura, Singapura,Des 2016
2104, Pasangan,Brisbane, Australia,Jan 2011
2105, Pasangan,Vancouver, Kanada,Jun 2009
2106, Keluarga,Dingley Village, Australia,Feb 2013
2107, Pasangan,Charleston, Carolina Selatan,Mar 2014
2108, Bisnis,Kuala Lumpur, Malaysia,Jan 2013
2109, Keluarga,Cairns, Australia,Sep 2014
2110, Keluarga,Sarasota, Florida,Mei 2007
2111, Keluarga,Ubud, Indonesia,Nov 2015
2112, Teman,Amersfoort, Belanda,Feb 2014
2113, Sendiri,Bangalore, India,Okt 2016
2114, Sendiri,Brisbane, Australia,Mar 2009
2115, Teman,Rovaniemi, Finlandia,Mei 2013
2116, Pasangan,Bucharest, Rumania,Sep 2010
2117, Pasangan,Roeselare, Belgia,Agu 2015
2118, Pasangan,Sabadell, España,Okt 2008
2119, Teman,Chiang Mai, Thailand,Agu 2009
2120, Teman,Philadelphia, Pennsylvania,Nov 2013
2121, Teman,Göteborg, Sverige,Sep 2007
2122, Pasangan,Vail, Colorado,Sep 2013
2123, Keluarga,Singapura, Singapura,Mei 2011
2124, Keluarga,Singapura, Singapura,Feb 2010
2125, Teman,Hamburg, Jerman,Nov 2007
2126, Sendiri,Los Angeles, California,Nov 2010
